requestId,owner,amountOfEEth_wei,amountOfEEth_ether,shareOfEEth_wei,isValid,owner_is_contract
16532,0x5eA465Cc9153188129Cf565DF148A872Ca920278,603946673088728829,0.603947,582200803741843355,True,False
16812,0xeE5d34118C2Bd5eBE2b2504B39050eDf6A8Ae12F,49970163699548997,0.049970,48166517831879645,True,False
17064,0x9a87159769D2C66227B118b705B32E45A952fD2b,10013552189075243,0.010014,9652118471645176,True,False
17075,0x6E3a7ce3EeB814aD53Ae6D11911894f225928cdd,141684925967023313,0.141685,136570885661532657,True,True
17084,0x456AeEc5A5378b5bD94C15aE64e091bb6B0D970f,503232990298022606,0.503233,485069069345446029,True,False
17205,0x3C32061e44032E999b3C6348700F33cC46D0ea17,40242417892741930,0.040242,38782677983688338,True,False
17238,0x0Bb022400ca5580513E5699bE6a24832fD09EeE3,503996720437578270,0.503997,485714913195882948,True,False
17259,0x5AAb8b1Be86FE26023D05c81257a3aA985155421,100351970551326043,0.100352,96705691605711160,True,False
17284,0xcAD503dd59A97f852bcE4dd6fF329f6B81B28691,36836565281074389,0.036837,35498112317219013,True,False
17298,0xc5426F0c13Af101C5F1E460d1B1cdC1f74bD46F9,110236837960755536,0.110237,106231393333418808,True,False
17334,0x9995488a3453618D53747A34ca82728F533F4D59,2127908180262978854,2.127908,2050519587055717486,True,False
17344,0xb60Ad48A0d3BccaB355FD19119441Bbe68700DB4,1434635704387362676,1.434636,1382460314510471719,True,False
17382,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17383,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17384,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17385,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17418,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17419,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17420,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17421,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17422,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17423,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17424,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17425,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17426,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17427,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17428,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17429,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17430,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17431,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17432,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17433,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17434,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17435,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17436,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17468,0xd8871CCC2520B199B548E866Af9d9aFE9aE5387d,103779648162461940,0.103780,100001914523588131,True,False
17471,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1554726268929364,0.001555,1498131918983401,True,False
17521,0xfA205A82715F144096B75Ccc4C543A8a2D4CcfaF,103782191092625309,0.103782,100000000160016166,True,False
17525,0x538028ABb79A2727cDA2464D1B4964Bec41066d6,15055100981279745,0.015055,14506182718615418,True,False
17539,0xFA73BE5f79Dbf75C8831Ed4d86FddE969e249513,45063138565105114,0.045063,43420108753341164,True,False
17795,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963414501768201,True,False
17796,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963414501768201,True,False
17797,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963414501768201,True,False
17858,0xdd0F1719e6d11FAC2778D0862d0f6a3DA1691c4D,10000000000000000,0.010000,9634060169975730,True,False
17884,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17885,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17886,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17887,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17888,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17889,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17890,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17891,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17892,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17893,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17919,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17922,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17923,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17926,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17934,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17935,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17936,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17937,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17938,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17939,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17940,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1000000000000000,0.001000,963364212578652,True,False
17943,0x2d4b38fC149Ff1dEA16078192a9aC1FFA71523EE,14638114330823200,0.014638,14101835485949783,True,False
18035,0x066bd15f0Da84DA1F8b06990FC7dC1F74CacdF31,252137404660168900,0.252137,242900152302068729,True,False
18038,0x65Be62F029ad79Ba55f8A5B9b6fC1410749a59e3,1162664592908256023,1.162665,1120069460040141856,True,False
18039,0x06A4eF6156825B55accDe6070a74BA24e2f56598,905007299904162060,0.905007,871851644850105675,True,False
18040,0x03AD4B0f13bD2188f8F4d7Ec479f2A926fa5B2F2,1110863150694439126,1.110863,1070165804451389561,True,False
18041,0x07f44E007173ba750174E2e7d3DaedF44108063d,960325921561638578,0.960326,925143625244096944,True,False
18042,0x7e30b6AF329D27205F9Ac081231BAbeA8c7917cC,965391487840937434,0.965391,930023610514018662,True,False
18096,0xea4F0f1B30aB64ec41031550249edE3921567E50,15040032693086690,0.015040,14487661496997545,True,False
18104,0x267765A1D6046CB78Eb92B671a56E5cFa08F7672,35250735854180438,0.035251,33955803102549208,True,True
18105,0x538a0b3fCC46Da4EE5C8a5DD1bD5955adffB2583,35250625223480831,0.035251,33955696535858841,True,False
18209,0x9E57C46f68c91b92efA1A788Eb1610277B6b0A3A,10063000000000000,0.010063,9693006205946443,True,False
18250,0xE0b837Cab7feC99486631f33690f3d7cdbB5b8aC,20140324474759129,0.020140,19399810208050808,True,False
18304,0x295c1Dc7978846B1abC123797718c56bdF32924c,10041684968601544,0.010042,9671858406733783,True,False
18355,0x28876b89F8491C1Dd18358AA9F2df2026B029534,30132121084324115,0.030132,29021612557231846,True,False
18360,0x77C5D6B06bb3fB7B5509522adA355D9293250262,16023912172901104,0.016024,15433356630674713,True,False
18385,0x4E13B56c48a3D21BbB277f93086ec493aD38C661,151317242714616803,0.151317,145740499946976301,True,False
18403,0x1F11c8CaA4D269277D2e2AEdf90d90B1c079A277,150951620238976445,0.150952,145388352356683674,True,False
18507,0xF07028f5C212d570e1ae1eB5399e571829B095AA,30275582404599711,0.030276,29156707301350039,True,False
18536,0xC8ebC0Cf744fFE1DabBB819F70FeaF9a1101bd10,20135684355645859,0.020136,19391338991844168,True,False
18556,0xBf9f76EF4fe44863EdD6C3Ad831ffBfbC6a62A2C,453721480684174475,0.453721,436935801365856930,True,False
18715,0xa230f2fEC01Ebb43a34088dA5eEa6863a2bB7a9f,302565710064535191,0.302566,291344900247803688,True,False
18720,0xb584b70908588DB7A70Ff590000700479868A610,526310963493719561,0.526311,506792442295252913,True,False
18721,0xb97A377229bFf1BED964a82b09167D4CC98e2e27,526303426237419780,0.526303,506785184562100225,True,False
18734,0xEE68cE8E53b64D0FBA359324442745eD2e9aFD5d,20055229170787440,0.020055,19311470361144493,True,False
18808,0xa45202ba900A6Ff2e07C15D269696aE3fB743bae,10087015305814805,0.010087,9712554852014821,True,False
18855,0x8bEDDC0e59f7aa0E517df176908E2A20b9D4ac53,989985776164679935,0.989986,953175445259243136,True,False
18856,0x4f257fef0017013bb4F4A969b4F04Beabd6CDa32,989985776164679935,0.989986,953175445259243136,True,False
18970,0x7Edda542fB2a0aE53722907434C8d90D50986d41,513957592939560965,0.513958,494811068221197539,True,False
18980,0xc1B9d10E012FDa488cDFb336AC0a54d1DC403C03,20137876235880439,0.020138,19387677483255006,True,False
19023,0xa8e348444Ceb88D27A64F01e2B98c4B1D1E0E6F9,3061398568039822094,3.061399,2947234829446464399,True,False
19098,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,10996128376094,0.000011,10585709384275,True,False
19111,0xb128d002b9eEdc1660046fe59A0AB296cDCf788D,13996824174974733,0.013997,13473911344004002,True,False
19152,0x12450C9D299d813bF6b980A3a19521CaE7E1287D,14043123970285525,0.014043,13518029252801145,True,False
19214,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1091097718534978,0.001091,1050258597497291,True,False
19266,0x0E4a1efBf7268D4AEaBa0980916d38B19066095C,90060817627263070,0.090061,86686389147311277,True,False
19295,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,200438703720940,0.000200,192920563260830,True,False
19426,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,1875073094367232,0.001875,1804666957935112,True,False
19427,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,778183822773467,0.000778,748964206450218,True,False
19494,0x22085f3C896CCd9F0aC3Aba4e0f3858b7856ee19,131565366755847121,0.131565,126613901356770672,True,False
19503,0xd035b6Be9fE1a777D2D02Ed2769C114fF3FfC9dF,227435563833105481,0.227436,218876021511235153,True,True
19508,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,8586486510062771,0.008586,8263333906132352,True,False
19510,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,2623326827151098,0.002623,2524597865757993,True,False
19539,0x509CDAb70450265B80C7C616b357B3928Ea4ED92,1001457027818519465,1.001457,963727087948552091,True,False
19568,0x936Ebca90bc95A93ABfC5327F10d762E10BAC1FB,14000000000000000,0.014000,13472549352087361,True,False
19645,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,2821182352151614,0.002821,2714706735049756,True,False
19647,0x26838964Bd2E52A81B8b91451750c3b52a99254c,101397201013231025,0.101397,97570319868149831,True,False
19659,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,2599172609805085,0.002599,2501075970510508,True,False
19678,0x8f5491a39a8E0c1f7fc1aCb82F9CD37668825e3f,10999999999999999,0.011000,10584448587288606,True,False
19686,0xF67D910cB23f126951D879e4E4c31bA9a4eF4026,2010894499770799048,2.010894,1934928131571405872,True,False
19711,0x5aeCCd32093bdfc8CE1be458617c97d498C9cB23,60489601601281528,0.060490,58204461655848631,True,False
19715,0x8d889352efF2304A04D86b712a164c44B7f9707a,40324537927508144,0.040325,38801181681807221,True,False
19730,0x1b688a586C49e5C038E7292def60d84ad944F8e1,314411637183360001,0.314412,302524386248610056,True,False
19817,0x65BdEf0e45b652E86973c3408c7cd24dDa9D844D,5101958728420668781,5.101959,4908730893581685374,True,False
19926,0x47aBC772CBF0a584A0863fa6371174067261e888,102751925255463124,0.102752,98849767858015545,True,False
19938,0xfE2756c25a5b6b09ebC7d9580395097e7073F085,2000000000000000,0.002000,1923979233548449,True,False
19965,0xb9206D7C315fd3e5182C03ba75Dd51F7CD69790B,20000000000000000,0.020000,19239115155063329,True,False
20003,0xCb0028c68C6c34E814EB0B1130db1f136AF30D75,2000000000000000,0.002000,1923855032458072,True,False
20013,0x3cbF175bA7c1f5fBc16A52ce15b09fed60dd483c,44702663658987296421,44.702664,42999999999999999999,True,False
20031,0x7d75Ba5cD4f8200b2Fe20f768E055568C33E75c3,20110156623009824,0.020110,19343716813467567,True,False
20063,0x3C4b4bb28a00922cD8278FCadFBc761AAEC5b4A8,3333863582404515601,3.333864,3206725971095174486,True,False
20069,0x00004A4B663271072c25aB0c6D652848F5540000,1004329949534529010,1.004330,966029608925463848,True,False
20083,0xfDD6854C68a70f7877751E698F068e40eaa50205,183206050355163958,0.183206,176214942965533216,True,False
20107,0xabc9C3E1c918d22Ab51B1abEe46615F7B15D0b8C,101356136356022681,0.101356,97486667768292797,True,False
20147,0x000000000000000000000000000000000000dEaD,10050259856900910,0.010050,9666337961938660,True,False
20196,0x9462DD96b6Efc2c51a5eb10b7B9De378748b70CD,104483801622141127,0.104484,100488077750925411,True,False
20294,0xbC6433537D8125a72b849b1d777a7E0FfE3DdE02,5000000000000000,0.005000,4808420475243637,True,False
20295,0x3432963cE642772584Be312DD7153f94681d8691,4000000000000000,0.004000,3846736380194910,True,False
20339,0x9567779716D2772CF4D9FF5af51C453c6763d294,252607766170123006,0.252608,242916355971251344,True,False
20419,0xB426042138079823062909418Ee9efD5E1022398,30227354887682993,0.030227,29065754255328017,True,False
20432,0xfdC55db0a0a756b081AeC9A7944F0382B51d9d25,125525903210674883,0.125526,120701074322172124,True,False
20444,0x22DD60c36a90f164a7FEDDc1025f0B59B839569f,52317207845574558,0.052317,50305460672973771,True,False
20452,0x11C4300Ba0Af1A2c65a4a3b82E9ccA6Ce0bD79F6,29040499281683078,0.029040,27923595285056375,True,False
20519,0x9aa4d525e124425603e88391277ecB7F51504A26,5000000000000000,0.005000,4807255677433020,True,False
20597,0x3949b9cBB410b58217e25891dCd2Cdf40ECB8B0f,30000000000000000,0.030000,28841251779674164,True,False
20684,0x54b54A48Dd8eD1143841FD10381E08Cc0F2BCe97,202359990970402162,0.202360,194525601073314924,True,False
20761,0x99916C2d21c89aeFf341Ff2800E2B040A8946eFd,12647974439538206,0.012648,12157530110998380,True,False
20769,0xA7223Ba3A1fB46DBC44764F5a8317e1880538f28,601005817021380940,0.601006,577700907939959461,True,False
20784,0x1F7081afB8085808B1cE3576d0AD3B7242e412Cb,505766408839217725,0.505766,486136890645082509,True,False
20816,0x4370A2C14bCCDBa8897Dd32d6ccB9d89F2a24720,40241910330817776,0.040242,38679113922847750,True,True
20828,0x87d6Be46eDed30599c538fB63d17973B861E8F23,452276192496682982,0.452276,434705916896223471,True,False
20846,0xd5Aa72419DA844B893eB274f1f4420A36E0c8C45,10107749546686147,0.010108,9714936085410470,True,False
20914,0x9E4775E83498Cdd45EBFFc1dA5710c793C88E5eC,119770734799171118,0.119771,115107973555873637,True,False
20947,0x70211a5A3DCA8E92Ca9EA4A22fC9Af1115693caF,150485597853315990,0.150486,144622036315623670,True,True
20985,0xF5Cb490A46015B6ff004dB5df10cf6f7B7d28B24,10092044651316729304,10.092045,9698615502878229642,True,False
20986,0xaB6C58024Ef12F8BE12EC6195Aa80CAE2631EaF9,5046022325658364651,5.046022,4849307751439114820,True,False
21005,0xbEAf0dAC9Ef0b08dB63856e987e06F5B1A177b5b,26116938295586099,0.026117,25098049044823367,True,False
21025,0x602D57Ec29956b427e0d274FEd0938748366db76,30121871201314055,0.030122,28946739168894110,True,False
21041,0xa03Cf1A7632DA1aE03b7FE66D03b20953EF3D401,580555272797779,0.000581,557887361262075,True,False
21091,0xA9256dA6Cb012607e2835A6A4a955560BD90816c,2356970191554650101,2.356970,2264808775657407381,True,False
21092,0x5d39a74FD0117bEE1fC895F8Ac1D4F33B71Ac2b9,435382309335478911,0.435382,418358144062305713,True,True
21132,0x4C6f7affe1F355dF449C0eacFF6B5353E49B4EFe,10083448929066019,0.010083,9689169470734264,True,False
21265,0x06B0D63ea962200d78fd25eEaf66F1db4e403239,1012593335778567871,1.012593,972853439734362511,True,False
21300,0x4001af59A1d6eDDff554A88f54E77fA6D5cc269e,17186258281503611,0.017186,16511147411149330,True,False
21334,0x747514fD4a2f679b07990708F4C28894541aD60C,10038969719237648,0.010039,9644270782978318,True,False
21426,0x84F7fA1953621B9370B8b0B973225f6EA02b1309,25574810242798453,0.025575,24567246572471122,True,False
21429,0x78891D36D620A98757BBBFa60A8DE566a5FF568e,20075678625777815,0.020076,19284762710919895,True,False
21541,0x67D702942612C009D4f02a9718b41a06EFFE0530,10000000000000000,0.010000,9605023395419815,True,False
21549,0xc287c6b4B772bc55673Ee28906eC50126510d3d8,10114432506268612,0.010114,9714936085410470,True,False
21598,0x8711Fe738B95Eb3E0b14AD73B0d868B246FF648A,79999999999999999,0.080000,76835624508210333,True,False
21625,0x5106E607d7AF144599aae1c0DB591Bc6cC20BAAC,86111040586406291,0.086111,82701898615571380,True,False
21670,0x25297a9AC86BE994A1657D86F8D0c4B33AD17365,10094086455486235,0.010094,9694125305764735,True,False
21696,0xaEDfB94280A00A3436069B7d88C1dD2534b77C7d,29999999999999999,0.030000,28809615263593852,True,False
21733,0x5FbFE6c2F325159e6054263ffb41Ed1426C53D82,10073125555275488,0.010073,9673015962119331,True,False
21734,0xea49Cc869F9bec8d841344F98AF8b7cC601ee88b,10073125555275488,0.010073,9673015962119331,True,False
21765,0x34A979cC9cDa90b0A412bB40D675dD06e99FeFDA,8000000000000000,0.008000,7682197375223300,True,False
21828,0x82Fe3A608413896099498b7d90D145074CFc6632,5555000000000000,0.005555,5333914461700234,True,False
21855,0x87CC0d5B19A61bEfe2dDfdB691d6062a16CEfB72,7602560900000000,0.007603,7299529831923486,True,False
21858,0x9D086866EBd431F8a08F110C8D29705256299FD6,10074579408809127,0.010075,9673015962119331,True,False
21948,0x0EB0b02bD0CA69fb57a2A752392c327BE3C784b9,1413888118596824211,1.413888,1357445414726147944,True,False
21977,0x097FA8ABe56d69F95a8Fa9E2c6629275a4767Dcc,10000316890755382,0.010000,9601102188082870,True,False
22009,0x4746d819A6776Ccc0DCdF7021908C490034891B0,10075220846060371,0.010075,9673015962119331,True,False
22126,0x1Cfd89897351a253f166AfFC0F031891A5cB2199,10114263744446814,0.010114,9709906231789963,True,False
22184,0xE860C1848d4D03d1B49A0FDb9C8C3c8f0dcCc5Ed,10200000000000000,0.010200,9791968951670688,True,False
22186,0x8844f1e4fbd668A5c5755CFbf62959bc3BD6EdA2,10200000000000000,0.010200,9791968951670688,True,False
22210,0xF01232B5DC3b9c91Ea30cE2243e2FaA4625Fa099,10067073486739209,0.010067,9664359903562501,True,False
22294,0xFd42c72449fa84f037d2c0b5525D6c39828B4875,99999999999999998,0.100000,95995725344728721,True,False
22315,0x7d67677ecB7C6932124004f83279b13803f85fB6,105154449545524106,0.105154,100940547977838283,True,False
22406,0xB6D45f7958cdbc1333e2BD21c16A0b8Ac73575cB,86473002431803123,0.086473,83005017308649997,True,False
